CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,enroll,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
80,8060,4579774,2210201,2071255,60353,78593,0,0,1118644,985161,1250929,411536,0,0,37559,415,University Academy CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6017,2249064,1084804,864825,166649,53330,398736,383315,462335,378414,303189,0,0,0,4582,186,Foundation Academy CS,MERCER,K. CHARTER,C,,,1,MERCER
80,6025,2254492,1037847,965699,34978,37170,0,0,849833,566828,366812,0,0,0,0,202,Paul Robeson Humanities  CS,MERCER,K. CHARTER,C,,,1,MERCER
80,6425,6830975,2670946,2544372,53685,72889,0,0,1955657,1786671,2204372,525268,0,0,66679,449,Emily Fisher CS of Adv. Studies,MERCER,K. CHARTER,C,,,1,MERCER
80,6810,1251224,697607,637011,42855,17741,0,0,322387,155939,231230,82972,0,0,0,89,International CS of Trenton,MERCER,K. CHARTER,C,,,1,MERCER
80,7500,1185404,523127,475491,34291,13345,258,0,481968,347595,180051,0,0,0,0,116,Pace CS of Hamilton,MERCER,K. CHARTER,C,,,1,MERCER
80,7540,4073895,2449935,2209631,126775,113529,0,0,1016202,705846,578008,153600,29750,0,38278,344,Princeton CS,MERCER,K. CHARTER,C,,,1,MERCER
80,8140,4627281,2428206,2113608,191166,123432,309594,257147,726223,582851,1163259,239314,0,0,0,363,Village CS,MERCER,K. CHARTER,C,,,1,MERCER
80,6032,,,,,,,,,,,,,,,,Academy for Urban Leadership CS,MIDDLESEX,K. CHARTER,C,,,1,MIDDLESEX
80,6041,,,,,,,,,,,,,,,,Hatikvah International CS,MIDDLESEX,K. CHARTER,C,,,1,MIDDLESEX
80,6635,3322242,1980354,1875673,83669,21012,343943,191782,686637,572394,303607,50389,7700,0,55262,289,Greater Brunswick CS,MIDDLESEX,K. CHARTER,C,,,1,MIDDLESEX
80,6010,3029055,1483893,1225181,95260,163452,241335,124542,891026,740696,412801,0,0,0,83304,184,Academy Charter High School,MONMOUTH,K. CHARTER,C,,,1,MONMOUTH
80,6740,2088485,1102479,1051495,46688,4296,0,0,377666,280135,608340,192060,0,0,0,178,Hope Academy CS,MONMOUTH,K. CHARTER,C,,,1,MONMOUTH
80,7720,2160271,1462207,1386331,30813,45063,298832,207222,318227,272344,81005,0,0,0,0,173,The Red Bank CS,MONMOUTH,K. CHARTER,C,,,1,MONMOUTH
80,8050,1366970,758760,739984,11446,7330,146517,103888,267210,204111,167544,0,26939,0,0,103,Unity CS,MORRIS,K. CHARTER,C,,,1,MORRIS
80,6021,4928941,2478012,2303685,106142,68185,0,0,815969,501208,1614291,381988,20669,0,177419,487,Community Charter School of Paterson,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6230,788385,494671,456355,32705,5611,0,0,172798,165531,120916,36247,0,0,22351,109,Classical Academy CS of Clifton,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,7503,7213759,2960917,2580075,274344,106498,0,0,2005162,1604081,2247680,623061,0,0,24772,619,Paterson CS for Sci/Tech,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6018,3730674,1723863,1365553,168213,190097,0,0,1506029,1408231,500782,0,0,0,0,274,Central Jersey College Prep CS,SOMERSET,K. CHARTER,C,,,1,SOMERSET
80,7850,1884882,1074848,994097,63755,16996,0,0,518454,480344,291580,151348,0,0,0,150,Sussex County CS for Technology,SUSSEX,K. CHARTER,C,,,1,SUSSEX
80,6033,,,,,,,,,,,,,,,,The Barack Obama Green Charter High Scho,UNION,K. CHARTER,C,,,1,UNION
80,6217,3906284,1624607,1476677,87288,60642,0,0,1526010,1175221,755667,0,0,0,10927,345,Central Jersey Arts CS,UNION,K. CHARTER,C,,,1,UNION
80,7600,2583107,1108536,985039,86442,37055,0,0,714141,564396,760430,164302,0,0,11270,225,Queen City Academy CS,UNION,K. CHARTER,C,,,1,UNION
80,8010,2451001,1083718,885751,166182,31785,0,0,966079,716450,401204,0,0,0,0,215,Union County TEAMS CS,UNION,K. CHARTER,C,,,1,UNION
80,7727,1217553,906412,852212,29731,24469,0,0,203326,167431,107815,0,0,0,1446,103,Ridge and Valley CS,WARREN,K. CHARTER,C,,,1,WARREN
